0,1,2,3,4,5,6,target
0.6838178038597107,0.007668964099138975,2433.537472418538,1957.4220758413217,4730.53496818808,0.17940880582946636,-10.155997276306152,0
0.5839964747428894,0.009814487770199776,1412.2937458405922,1658.7028373978458,3063.310478900812,0.06563927457946636,-7.972489356994629,0
0.6455428600311279,0.010243173688650131,1423.7246050228782,1632.0691690161082,3048.746839200261,0.06848626015081206,-7.616874694824219,0
0.3348170220851898,0.00965117197483778,1709.416551253802,1866.795275592909,3802.60879268779,0.07597021824245939,-10.122954368591309,0
0.36311009526252747,0.009203438647091389,1616.3724500364667,1744.983454600586,3393.3530307424594,0.08370001631380511,-10.595860481262207,0
0.2925989031791687,0.009634576737880707,1695.2230792686514,1818.9494834104353,3696.5914909911544,0.08396284984048724,-9.698415756225586,0
0.5723879933357239,0.009836380369961262,1417.3361788969305,1709.3335517994042,3153.5400957076567,0.056629295968677495,-7.759501934051514,0
0.35770875215530396,0.008751804940402508,1630.8913690183228,1732.5193583569235,3378.914293612239,0.08833585593097448,-10.668106079101562,0
0.6344006657600403,0.0078018042258918285,2116.6452023803886,1705.682197452536,3978.1468650304523,0.15188379132830626,-14.132431030273438,0
0.6168002486228943,0.010144155472517014,1396.6777113044689,1630.7681199394458,3016.5969175971577,0.0634607018561485,-7.900524616241455,0
0.32204991579055786,0.008742967620491982,1684.1786636332895,1817.9498773905177,3635.7639392401393,0.08198026935904873,-11.666654586791992,0
0.521307647228241,0.010111168958246708,1409.4125092144247,1636.3864467984026,3043.176184563515,0.0657276410237819,-8.415639877319336,0
0.2602536082267761,0.009183640591800213,1656.7571456347562,1784.8754660083398,3564.469552095418,0.08236658932714618,-10.939850807189941,0
0.5779092907905579,0.009499485604465008,1470.5210399697512,1707.679046015287,3210.1459405814967,0.06439421403712298,-8.300501823425293,0
0.4107433259487152,0.010040712542831898,1359.1396961132812,1700.9334087440552,3086.842123151102,0.05362030524941996,-8.6760892868042,0
0.3118237555027008,0.009618428535759449,1696.6927192318176,1835.8058941863217,3664.791296584977,0.08154863326566125,-10.219730377197266,0
0.3026410639286041,0.009697631932795048,1651.4424766521936,1807.486257359592,3596.019941360934,0.081556563587587,-9.857461929321289,0
0.29390737414360046,0.008370104245841503,1674.1597399218904,1767.9313506363296,3527.0737225384282,0.08230767836426914,-11.773659706115723,0
0.28454896807670593,0.008674748241901398,1665.4327463554116,1798.548472662741,3569.29079131018,0.08211735063805105,-11.19963264465332,0
0.48760589957237244,0.009827724657952785,1633.5151618689888,1842.9167164519754,3682.5024810578598,0.07311077073665893,-8.824442863464355,0
0.36058562994003296,0.007877104915678501,1739.6295794238792,1826.9166747237769,3722.6461671621228,0.09137430213167054,-11.655403137207031,0
0.3353162407875061,0.008667036890983582,1633.5976342248632,1752.4230730021438,3421.356187010586,0.08496660201566125,-10.604782104492188,0
0.3842480778694153,0.008767491206526756,1621.3066329270425,1770.1497459451198,3432.772281938805,0.08220571708236658,-10.832674980163574,0
0.5955471992492676,0.009219983592629433,1793.2270237833486,1876.0185338538224,3921.7158837550755,0.09150232018561485,-8.48013973236084,0
0.6177463531494141,0.01005345955491066,1434.5031908278631,1659.5263220623747,3122.089628498405,0.06565853393271462,-7.991613864898682,0
0.22318074107170105,0.010561573319137096,1822.723965846614,1893.2691318469188,3988.3389147694315,0.08304179959396751,-10.623678207397461,0
0.5185083150863647,0.010203485377132893,1355.7282058489088,1617.725471035138,2939.4321096468966,0.06082783497679815,-8.45814037322998,0
0.577826201915741,0.009666161611676216,1449.4184321333012,1706.2950284837539,3176.0225583671695,0.06327377283932714,-7.689759254455566,0
0.6300197243690491,0.010170837864279747,1377.5455676493232,1645.1133306928962,3015.048125725058,0.06100796657482599,-7.651587009429932,0
0.30143749713897705,0.00983469933271408,1698.4024754286786,1800.8892953358893,3671.361171784368,0.0824141712587007,-9.957690238952637,0
0.565072774887085,0.010241272859275341,1404.66753030153,1634.9590793646985,3044.2503466683584,0.06414270954176333,-8.408780097961426,0
0.36101752519607544,0.009870350360870361,1615.0408059830324,1797.8250509469542,3524.7005737021464,0.06764111441415313,-9.993626594543457,0
0.315090149641037,0.00760106323286891,1722.7580921503497,1780.9675575439812,3610.7584446599476,0.09135051116589327,-11.98331069946289,0
0.5162811279296875,0.009542233310639858,1541.082130210598,1641.871772958641,3199.9788713565836,0.08441827689965198,-9.175758361816406,0
0.6338714957237244,0.008432074449956417,2101.9006541355834,1822.4234117875965,4141.419504966648,0.1429451856148492,-11.018522262573242,0
0.5168378949165344,0.010155195370316505,1395.618852662533,1641.9495758105436,3031.1605572977087,0.06372806699535963,-8.397775650024414,0
0.5561276078224182,0.010140594094991684,1409.2499529537222,1617.4550548579841,3012.250308149652,0.06661017256380511,-8.382736206054688,0
0.6322923302650452,0.010051090270280838,1417.9075564209909,1631.9824931086837,3051.6945398600637,0.06617740356728538,-8.131673812866211,0
0.3637581169605255,0.008836723864078522,1772.1796627245087,1846.3205218594176,3863.9359547201275,0.09254685687354988,-10.633427619934082,0
0.3336522877216339,0.009816346690058708,1670.6731312335828,1863.9257753612906,3754.6961667089618,0.07308584686774942,-9.891779899597168,0
0.6131962537765503,0.01004459336400032,1590.0219953148405,1724.6173951537678,3515.832491208672,0.07234719402552205,-7.452496528625488,0
0.2814778685569763,0.008882064372301102,1686.018855324105,1788.5553944299338,3580.6069641821346,0.08810814240139211,-10.640959739685059,0
0.34741780161857605,0.009913296438753605,1641.884188291349,1854.4614981260986,3677.606300300899,0.0712777334686775,-9.38063907623291,0
0.6435821652412415,0.009850209578871727,1444.6525775212535,1611.6605073781905,3046.8483201312356,0.07081890770011601,-8.2124662399292,0
0.6350176930427551,0.010201944969594479,1431.2493645400612,1634.8169075020412,3071.5290680285675,0.06831179306844548,-8.120081901550293,0
0.6597919464111328,0.01034720242023468,1373.5165727530389,1660.0198144210597,3042.8264573665892,0.05689099659222738,-7.345612049102783,0
0.5361496210098267,0.007896489463746548,2319.8273753951116,1933.5242372914668,4672.355350928075,0.16237334142981438,-11.877260208129883,0
0.25397542119026184,0.009447279386222363,1656.2258486350113,1785.9126005518401,3586.9520147549306,0.07912875217517401,-10.264702796936035,0
0.32114747166633606,0.009562444873154163,1671.5447774220695,1819.4245379176737,3653.10041600203,0.08249234157482599,-9.272997856140137,0
0.6667606830596924,0.00692951213568449,2668.1720954767093,1926.5646412378674,4866.029276482744,0.21442910745359628,-12.357527732849121,0
0.5916876196861267,0.009648076258599758,1462.2869862581133,1665.089707139349,3156.61269893779,0.0692328433149652,-8.33495807647705,0
0.32050609588623047,0.00859967153519392,1743.2755097213287,1804.8215290288092,3723.2956605278423,0.0908225783062645,-11.04684829711914,0
0.27471107244491577,0.009019076824188232,1823.755599017113,1853.6862230432482,4012.9946821526974,0.09551619598317865,-10.771275520324707,0
0.3270011842250824,0.009506791830062866,1839.542619480154,1880.1260254082697,3987.3646747208527,0.08915041328306264,-10.347593307495117,0
0.5082517862319946,0.009416735731065273,1528.8978488416672,1732.708536762418,3326.255369960847,0.07344157845127611,-8.829887390136719,0
0.5724077820777893,0.010170682333409786,1413.6139434760046,1638.1137605738759,3059.3635576783645,0.06707919446055685,-8.40666675567627,0
0.6629070043563843,0.010305081494152546,1367.0610412218518,1636.6745122111772,2979.325990610499,0.05807601326856149,-7.606983184814453,0
0.5791036486625671,0.010202053003013134,1403.2548065089532,1648.1962571024756,3045.8490995685906,0.06246374709976798,-8.104774475097656,0
0.3591715395450592,0.009038697928190231,1651.316016501417,1759.939621615891,3493.0252818662993,0.08663536832946636,-10.570121765136719,0
0.6076067090034485,0.00824662670493126,1974.5599351536866,1752.2830426027122,3838.705635513341,0.1306599840487239,-11.943074226379395,0
0.6049792170524597,0.0097932368516922,1464.7927726167109,1709.1879616981676,3210.070999039298,0.06765244344547564,-7.873847007751465,0
0.6193625926971436,0.01012514904141426,1337.8979979887401,1685.2700216658332,2982.573457439095,0.05075745903422274,-7.688534259796143,0
0.6524119973182678,0.009572844952344894,1814.1102355408932,1916.5060182387879,4027.5583218532483,0.08906657845127611,-7.744891166687012,0
0.6168704032897949,0.010109854862093925,1418.0362301020286,1631.6928437519903,3048.546995087732,0.06712111187645012,-8.309965133666992,0
0.612729012966156,0.009353306144475937,1746.344145669919,1735.9973570171212,3658.7959732091067,0.09771969257540604,-9.927690505981445,0
0.28732049465179443,0.00918884389102459,1669.526674258664,1798.7990439973573,3592.7474940182715,0.08472529364849188,-10.75625228881836,0
0.31773558259010315,0.009459106251597404,1867.8464885722508,1913.0791769676403,4201.597563351943,0.09293091103538283,-9.955322265625,0
0.5791134834289551,0.00989516545087099,1396.9322544358693,1654.8109213091045,3015.7475801189094,0.06273564385150812,-7.904048442840576,0
0.5675612688064575,0.008570785634219646,1894.5588792380488,1756.0035519860244,3831.536227976363,0.11552099949245939,-12.152297973632812,0
0.32516589760780334,0.009644648991525173,1645.2149816440124,1777.3456820290533,3508.912888812355,0.08221251450116009,-10.761493682861328,0
0.34614098072052,0.009862801991403103,1631.0143263514112,1834.525937019236,3637.287750598173,0.06841488725348027,-9.977813720703125,0
0.6257255673408508,0.010050332173705101,1476.712333643905,1671.7323787673145,3207.9976163718097,0.06859048723897912,-8.211108207702637,0
0.3624788224697113,0.009105082601308823,1722.552081734653,1816.0282125976855,3638.6616788718097,0.08928522875580046,-10.33140754699707,0
0.6348179578781128,0.010180887766182423,1410.2931592689379,1639.561718868376,3053.518117386891,0.06309930575696056,-7.854980945587158,0
0.3886376917362213,0.008817815221846104,1617.79890499981,1752.847548342533,3392.478712750145,0.08432537884280743,-11.078489303588867,0
0.6164923906326294,0.01020822487771511,1341.6929938497187,1689.0394031987232,3027.163675047129,0.05190055829466357,-7.548269748687744,0
0.48259857296943665,0.009685602970421314,1440.3671279573969,1712.257375082455,3210.2958236658933,0.06580581133990719,-8.288087844848633,0
0.5925523042678833,0.010050956159830093,1412.3340574415565,1626.3458230838746,3047.8225601798144,0.06756520990429234,-8.44254207611084,0
0.5368208885192871,0.01018725335597992,1384.1290968630985,1631.2414460274967,2983.8724441705335,0.06277529546113689,-8.408919334411621,0
0.6473060846328735,0.008883869275450706,1962.3028552002474,1861.4894608024483,4102.799630220417,0.12076860680104408,-9.357413291931152,0
0.5426411628723145,0.010119927115738392,1383.6136447404763,1625.9013830088093,3008.9778608069896,0.06221224260440835,-8.309368133544922,0
0.5384647846221924,0.0102030448615551,1385.3331371514087,1620.3805853261738,2984.072288283063,0.06316614704176333,-8.20754337310791,0
0.649594247341156,0.008842207491397858,2040.198027772296,1903.9869638033845,4237.71938669156,0.1260977831351508,-9.288159370422363,0
0.5938999652862549,0.009782488457858562,1428.179615141355,1676.0184641553471,3124.088069623695,0.0657231094112529,-7.980238437652588,0
0.623485803604126,0.008888361044228077,1879.057058111361,1738.2819457534383,3775.504934926044,0.11843029473607888,-11.46496295928955,0
0.27771398425102234,0.009559955447912216,1784.3291221276145,1853.7870985856975,3845.9250040784514,0.09054728284512761,-10.051036834716797,0
0.5859777927398682,0.010148756206035614,1412.2260022100143,1645.8056337204746,3071.279262887906,0.0632885005800464,-8.08362865447998,0
0.30035752058029175,0.010146665386855602,1652.262949118122,1843.1031912154574,3671.011444587442,0.07739767618909513,-9.075641632080078,0
0.3817189037799835,0.009220622479915619,1671.4264718693073,1818.2560300431894,3614.80528793866,0.0816166074535963,-9.572797775268555,0
0.31794223189353943,0.009531745687127113,1626.6769761086316,1792.2003437304884,3536.416434799159,0.08203464870939675,-10.32442569732666,0
0.43324393033981323,0.010084699839353561,1470.0203504379954,1682.816737577265,3173.9241951856147,0.06528354299593968,-9.52674674987793,0
0.6080282330513,0.01025986485183239,1355.0672949086168,1596.2829683843959,2897.839553726798,0.06241503226508121,-8.54448413848877,0
0.33566778898239136,0.009132982231676579,1669.989161528876,1788.0843173038236,3572.5882191669084,0.08548660455336426,-11.040319442749023,0
0.6164163947105408,0.010000727139413357,1378.9027805198011,1607.0130285615433,2928.115936774942,0.06402035600348027,-8.161537170410156,0
0.33415234088897705,0.009681225754320621,1675.0364346533302,1852.4721018276232,3762.9896973789155,0.07068182642111369,-10.165696144104004,0
0.5739286541938782,0.00976940244436264,1399.7972090291717,1626.2107443724774,2972.930979009571,0.06691945511890951,-8.306014060974121,0
0.28586071729660034,0.009402100928127766,1645.563489387815,1775.178357583813,3502.69274080989,0.08266567575406032,-10.497687339782715,0
0.6263030171394348,0.010183881036937237,1404.6178710242907,1633.1515719997324,3051.369793177204,0.06515099332946636,-7.852978229522705,0
0.62273770570755,0.01004164107143879,1435.4264898556908,1650.2364416123592,3103.5041260332077,0.06728538283062645,-8.096570014953613,0
0.5440549254417419,0.00992936734110117,1375.8984575645218,1691.294517802799,3079.248046875,0.058120196490719256,-8.609028816223145,0
0.6025438904762268,0.010283621959388256,1399.9607449804882,1632.8125420402748,3034.383043612239,0.06555204103828306,-7.911503791809082,0
0.30328407883644104,0.008750198408961296,1718.5145416729263,1805.2109474224485,3676.0325279147332,0.08926483649941995,-10.7709379196167,0
0.2542512118816376,0.008803380653262138,1662.004633562322,1764.488120741737,3491.2516653676043,0.0822147803074246,-11.193191528320312,0
0.5514675378799438,0.010199976153671741,1366.0923744688428,1616.5282022911988,2953.0215092988688,0.06213520519141531,-8.56664752960205,0
